id,title,genres,overview,poster_path
244145,The Bottom of the Sea,[],An architect (Daniel Hendler) trails a man (Gustavo Garzón) who was hiding under his girlfriend's (Dolores Fonzi) bed.,/vE9xHJxkM0rw0op9pO3whJyJ9pZ.jpg
1629,La Chinoise,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.",/j9RwOcVFgPD3L9ktoUOYuejquJa.jpg
49275,Bluebeard,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]","A young woman becomes the eighth wife of the wealthy Bluebeard, whose first seven wives have died under mysterious circumstances.",/wY7joqbyLJgLYWOuGZzLakgELX8.jpg
28476,The Phantom Tollbooth,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]","The Phantom Tollbooth, based upon the children's adventure novel by Norton Juster, tells the story of a bored young boy named Milo. Unexpectedly receiving a magic tollbooth and, having nothing better to do, Milo drives through it and enters a kingdom in turmoil following the loss of it's princesses, Rhyme and Reason.",/pBhvLo2CGu68Xt9S0ec1BvkxFf2.jpg
70993,Man at Bath,"[{'id': 18, 'name': 'Drama'}]",Omar (Omar Ben Sellem) and Emmanuel (François Sagat) go to great lengths to prove they are not in love.,/yureupx7cMaakTFCE3oyRoGSuvL.jpg
20066,Senior Skip Day,"[{'id': 35, 'name': 'Comedy'}]","Adam Harris, a semi-lame senior, is head over heels in love with Cara. Unfortunately she is the most popular girl in school. On the one day of the year that he could actually have a chance, senior skip day, he screws it all up by accidentally slipping the location of the party to his principal. But have no fear, in a last resort effort he moves the party to his house and all seems",/ioQWTinMHq89v8LcR0XfM6nk6YY.jpg
115241,Stevie,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]","After a long and unsuccessful period trying to have a family, Claire and Adrian finally adopt a girl. The coming of Isabel is desired by almost the whole family but making a six-year-old girl with a past of her own fit into her new life might be something more complicated than they expected. Strange things start to happen from the moment Isabel ""and her imaginary friend, Stevie"", come to live with them. The situation becomes more complicated when Stevie's behavior becomes aggressive. Only Claire and Isabel know that Stevie is more than just a figment of Isabel's imagination. Claire, with the no one's support, will do everything to find out who Stevie is and what he wants. Perhaps if she succeeds, she will be able to recoup their lives and have the family she had desired for so long.",/p2DG8vB0849x05k7Aqojx4bNp9B.jpg
636,THX 1138,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",People in the future live in a totalitarian society. A technician named THX 1138 lives a mundane life between work and taking a controlled consumption of drugs that the government uses to make puppets out of people. As THX is without drugs for the first time he has feelings for a woman and they start a secret relationship.,/8cie5mojY6MlIrYMs9EtNSyterv.jpg
67455,The Fantastic Night,[],"Denis, a poor student in philosophy, works as a night porter in the Paris market of Les Halles in order to pay for his studies. Constantly weary, he falls asleep and dreams of a beautiful girl in white, Irène, with whom he falls in love.",/bL2z18OIGyBOJacM2ZT37Xz52BK.jpg
76116,Alluda Majaka,[],"Sitaramaiah (Chiru) is the son of a fairly wealth village man. Two rich, spoiled girls come (Rambha and Ramyakrishna) and he teaches them a lesson and embarasses them. Alluda MazaakaTheir mother in order to take revenge takes over all the workers’ lands. Sitaramaiah’s sister falls in love and becomes pregnant. Their father commits suicide and they move to the city where his sister is false accused of being a prostitute and her lover leaves her. Sitaramaiah is falsely charged for killing the cop who arrested her and he escapes from prison and marries Ramya. At this point her father saves him and he tells him this whole story. Sitaramaiah goes to Ramya’s house and pretends to be two people, himself and a rich guy “Toyota.” After causing much havok, he saves his sister from the villains and reunites her with her lover.",/l8IbT9ivWsYpfIKBtFJo0hHd40w.jpg
249021,Android Cop,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","In the year 2045, a Los Angeles Police Department detective and his new android partner enter the Zone, a forbidden section of the city plagued with an unknown disease. There, they discover the source of the illness and attempt to stop it using the android's advanced technology and weaponry.",/nju7Uzw9MpRNQxogDL7dMro9Qcs.jpg
43239,Silk Stockings,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","A musical remake of Ninotchka: After three bumbling Soviet agents fail in their mission to retrieve a straying Soviet composer from Paris, the beautiful, ultra-serious Ninotchka is sent to complete their mission and to retrieve them. She starts out condemning the decadent West, but gradually falls under its spell, with the help of Steve Canfield, an American movie producer.",/bJ8Evu4KNTlif2AX9IiQ0EG9ucd.jpg
60153,Hi Way,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]","Two young aspiring filmmakers, director Jaco and cameraman Pablo, travel from Katowice to Warsaw. During their journey, they talk about life and movies.",/1hotb8WYA0Y2iFOcn84MCan6SJ2.jpg
315049,Adult Camp,"[{'id': 35, 'name': 'Comedy'}]","Adult Camp is a comedy about the bumpy road to personal growth. A group of men and women, strangers to each other, choose to spend a different kind of summer holiday week by traveling to the beautiful Turku archipelago to participate in an inviting, upgraded version of an adult camp. When they discover that the galloping horses from the camp's sales video are just symbols of a free mind, and the guru of the camp takes off to witness his dog in labour, the participants are forced to examine themselves and each other to find the necessary elements for growth. Perhaps the camp doesn't fulfill its promise of the ""most wonderful week of your life"", but one thing's for sure - no one returns home the same.",/te6Jj0ABmvrmPegxi9eDP1FO4O6.jpg
102732,Little City,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Best friends Adam and Kevin have a lot in common. Probably too much! In fact, Kevin is carrying on a torrid affair with Adam's girlfriend, Nina, on the side! And if this triangle wasn't crowded enough, the arrival of a seductive newcomer in town, Rebecca, promptly adds a whole new set of twists to an already tangled mix! Here's a hilarious look at how modern relationships have never been so complicated ... or so much fun!",/fIynQQgyxWCs0kNJ7YHKTRNwaZI.jpg
337789,"C'mon, Let's Live a Little","[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]","Standard boy-girl malt shoppe doings, with a free speech on campus sub-plot dropped in.",/lOMeRrw7e0ZetbIPprV5XwHoUQT.jpg
39391,Gypsy,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","Based on the Broadway hit about the life and times of burlesque dancer Gypsy Rose Lee and her aggressive stage mother, Mama Rose.",/nCKRooUMstAoFWe8LkGfcZTJRUs.jpg
8692,Invasion of the Flesh Hunters,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","Released from captivity in Vietnam, two American Army officers return to civilian life and discover they have acquired an insatiable taste for human flesh. A city is terrorised... as they stalk the inhabitants to satisfy their primitive appetites.",/r8YeY2ltSO0gH7kOoR4t9VbmUsu.jpg
18502,The Stuff,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","Weird yummy goo erupts from the earth and is discovered by a couple of miners. They taste it and decide to market it because it tastes so good. The American public literally eats up the new dessert sensation now known as the Stuff but, unfortunately, it takes over the brains of those who eat it, turning them into zombie-like creatures. It is up to ex-FBI agent David Rutherford and a kid named Jason to stop the spread of the mind-devouring dessert.",/n18VCF6QdiQHOxD0ABOq0Vg80Pc.jpg
21736,Everest,"[{'id': 12, 'name': 'Adventure'}, {'id': 99, 'name': 'Documentary'}]","An international team of climbers ascends Mt. Everest in the spring of 1996. The film depicts their lengthy preparations for the climb, their trek to the summit, and their successful return to Base Camp. It also shows many of the challenges the group faced, including avalanches, lack of oxygen, treacherous ice walls, and a deadly blizzard.",/4qpRLxlRzgm8UOQ1n9DxeWycLLY.jpg
233917,Kalevala - Uusi aika,"[{'id': 36, 'name': 'History'}]",A story based on the Finnish national epic Kalevala.,/pYdD9KuM25MRtl3L9F9D41DBAgq.jpg
54229,Cold Trail,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Cold Trail is a thriller that revolves around a ruthless tabloid reporter, Baldur, who goes to any lengths to dig up a sensational story.  In the beginning of the story, a Security Guard is killed by an apparent accident in a remote and apparently haunted dam in the highlands of Iceland. At first, Baldur has no interest in the story; that is, until he discovers from his mother that the Security Guard was his biological father – a Man he never knew. Baldur becomes determined to find out more about his father and what happened to him, and leaves to investigate against the will of his editor.",/5QXu0aIGrgbQFH70dW8xfh6AVif.jpg
4948,Womanlight,"[{'id': 18, 'name': 'Drama'}]",No overview found.,/jA5lTMCYqKzGkvYpm8xRLQnvz3Y.jpg
44661,Storm,"[{'id': 53, 'name': 'Thriller'}]","A top secret government study involving the manipulation of the weather goes awry, leaving L.A. in the path of a destructive hurricane. A meteorologist sets out to save the city.",/jIP9IYaukqphbq3HjAzP0F0ylZf.jpg
306952,Naomi and Ely's No Kiss List,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",The bonds between Naomi and Ely are tested when they fall for the same guy.,/tMBIXQGFiTzAS58gY1qHkCEywYW.jpg
40428,8: The Mormon Proposition,"[{'id': 99, 'name': 'Documentary'}]","Filmmaker and ex-Church of Jesus Christ of Latter-day Saints member Reed Cowan examines that church's nationwide efforts to prevent the legalization of gay marriage - including California's Proposition 8, which was passed by voters in 2008. Confidential church documents, statements by high-ranking church officials and other sources detail 30 years of efforts to turn back gay rights, particularly by the Mormon-sponsored National Organization for Marriage.",/2gG1a2b0GlzaS2VBeY0vjNHmFY1.jpg
359870,Burn Burn Burn,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","Following the death of their friend, two girls in their late twenties embark on a road trip to spread his ashes. Seph and Alex take turns driving. Dan is in the glove compartment, in tupperware, decreasing in volume as the trip progresses.",/jpY4BElk4tWJM2K3WrvCdHQNOjF.jpg
319337,13 Minutes,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","The breath-taking story of a man who nearly would have changed the world. 1939, when Hitler tricked millions of people at the height of his power, one said a radical No: Georg Elser, disparaged as an assassin, is one of the greatest resistance fighters.",/r0Vm0R0kP3uF8VUpgE2MNpOXjzQ.jpg
27418,Next of Kin,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","Truman Gates, a Chicago cop, sets out to find his brother's killer. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself.",/eJ67z2szrXL6eQYlikt7yYkeBSz.jpg
203273,Some Dogs Bite,"[{'id': 18, 'name': 'Drama'}]","Halliday (19), Casey (14) and baby Severino have been split up after their mothers death. Casey is in care; Severino has been fostered with a view to adoption, and no one really cares what Halliday does; even his mum thought he was a waste of space.",/qkuN6QmksdEu8hqWGf2hp8ji8sl.jpg
36880,Wodaabe: Herdsmen of the Sun,"[{'id': 99, 'name': 'Documentary'}]","Herzog's documentary of the Wodaabe people of the Sahara/Sahel region. Particular attention is given to the tribe's spectacular courtship rituals and 'beauty pageants', where eligible young men strive to outshine each other and attract mates by means of lavish makeup, posturing and facial movements.",/ekdIaPakRDWv4pAEKO0blA7pIVO.jpg
109443,Anchorman 2: The Legend Continues,"[{'id': 35, 'name': 'Comedy'}]","With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",/66HbvNKmfxYoOHAp1IVIYQsFoeA.jpg
19254,Carry On Cabby,"[{'id': 35, 'name': 'Comedy'}]","Speedee Taxis is a great success, which means its workaholic owner Charlie starts neglecting Peggy, his wife. Suddenly a fleet of rival taxis appears from nowhere and start pinching all the fares. The rivals are Glamcabs, and they have a secret weapon. All their drivers are very attractive women! Who's behind Glamcabs? It's open warfare and only one fleet can survive!",/eUQWHPcv8N8uZ5Kwz9YbVKlCBfl.jpg
41869,The George McKenna Story,"[{'id': 18, 'name': 'Drama'}]","Washington plays a school principal in a tough inner city Los Angeles high school out to rid it of drugs, gangs, low moral of teachers, and restore educational values.",/rAlc1xMCXRLZyh2RQu1rJrvw1zj.jpg
146631,U.F.O.,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","A group of friends awake one morning to find all electricity and power shut off and an immense alien aircraft hovering in the air above their heads. Suddenly this regular group of friends is battling to survive as the entire human race is threatened by the alien army hovering ominously above. Aliens announce a hostile takeover of Earth by cutting off all power and communications, prompting a small band of survivors to fight for the human race in this sci-fi action-adventure featuring Jean-Claude Van Damme",/a4Q7yxsUVGN09hRH0GdmVFpCfp6.jpg
284290,Return to Ithaca,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Sun is setting on Havana. Five friends are gathered to celebrate the return of Amadeo after 16 years of exile in Madrid.,/phbqjgKDrj0iTU449CVEcTWpDjD.jpg
412302,Gemini,"[{'id': 53, 'name': 'Thriller'}]","A heinous crime tests the complex relationship between a tenacious personal assistant and her Hollywood starlet boss. As the assistant travels across Los Angeles to unravel the mystery, she must stay one step ahead of a determined policeman and confront her own understanding of friendship, truth and celebrity.",/oAHhrZEZE8ortBpHwJpbk7KJUa0.jpg
11978,Men of Honor,"[{'id': 18, 'name': 'Drama'}]","Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",/4mCuFJ0r3lV1A8Vj5tq6O9aBpjZ.jpg
97394,Stanley Kubrick's Boxes,"[{'id': 99, 'name': 'Documentary'}]","A few years after his death, the widow of Stanley Kubrick (1928-1999) asks Jon Ronson to look through the contents of about 1,000 boxes of meticulously sorted materials Kubrick left. Ronson finds that most contain materials reflecting work Kubrick did after the release of ""Barry Lindon "" in 1975, when Kubrick's film output slowed down. Ronson finds audition tapes for ""Full Metal Jacket,"" photographs to find the right hat for ""Clockwork Orange"" or the right doorway for ""Eyes Wide Shut"" -- thousands of details that went into Kubrick's meticulous approach. Ronson believes that the boxes show ""the rhythm of genius."" Interviews with family, staff, and friends are included.",/92vA4lHOWye6aYQsVLqTfYUVKYq.jpg
98065,Girl Walk // All Day,"[{'id': 10402, 'name': 'Music'}]","Girl Walk // All Day is a feature-length dance music video and tale of urban exploration that follows three dancers across New York City. They turn the city's sidewalks, parks, and stadiums into an evolving stage as a story of rebellion, love, and discovery unfolds. Shot entirely in public spaces, and funded entirely by crowd-sourcing, Girl Walk // All Day is a statement about the power of community and public space. Set to the album All Day by mashup musician Girl Talk, it's also an insanely fun love letter to New York.",/aex8nH9kbOzYYUEv4iJMiys6bxn.jpg
36677,Solarbabies,"[{'id': 878, 'name': 'Science Fiction'}]","In a future in which most water has disappeared from the Earth, we find a group of children, mostly teenagers, who are living at an orphanage, run by the despotic rulers of the new Earth. The group in question plays a hockey based game on roller skates and is quite good. It has given them a unity that transcends the attempts to bring them to heel by the government. Finding an orb of special power, they find it has unusual effects on them. They escape from the orphanage (on skates) and try to cross the wasteland looking for a place they can live free as the storm-troopers search for them and the orb.",/biQozy811d1eBkeItu4mAJVzQe9.jpg
103686,Paradise: Love,"[{'id': 18, 'name': 'Drama'}]","On the beaches of Kenya they're known as ""Sugar Mamas"" -- European women who seek out African boys selling love to earn a living. Teresa, a 50-year-old Austrian and mother of a daughter entering puberty, travels to this vacation paradise. She goes from one Beach Boy to the next, from one disappointment to the next and finally she must recognize: On the beaches of Kenya love is a business.",/gN1sXw38PS7o3wYSDGk3J14Kbvf.jpg
91480,Mockery,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",There is hunger in Siberia during the Russian Civil War. Dim-witted peasant Sergei is searching corpses for food. He meets a mysterious young woman looking for the town of Novokursk. She asks Sergei to tell anyone they might meet that he is her husband. They find an abandoned house where they can rest... But a stranger is hiding inside...,/lwsevpkIx5qVttqfQLPzpklxlBK.jpg
87847,Simple Things,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","In order to secure the position of Head of Pediatrics at a top Chicago hospital, a young, highly accomplished, pediatrician agrees to spend a summer setting up a clinic in a small town in the North Carolina mountains. Clashing against the ways of the small community he is forced to deal with the recent loss of his wife while reconnecting with his 9 year old son, and learning a different pace of life.",/4r3yhf01Qy1weBAv7SNjwpgJAW7.jpg
15668,Xanadu,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",A beautiful muse inspires an artist and his older friend to convert a dilapidated auditorium into a lavish rollerskating club.,/wc3dC8DrI6qgD5sQlIkbjU7wcaS.jpg
393603,The Congressman,"[{'id': 18, 'name': 'Drama'}]","Maine Congressman Charlie Winship has had a bad day. After being caught on video failing to stand and recite the pledge of allegiance, he knocks out another House member, confronts his angry ex-wife, and faces denunciation by the media for attacking one of the most cherished patriotic symbols in America. As his life spirals out of control, Charlie embarks on a journey to a remote island in the Atlantic whose eccentric inhabitants are in the middle of a shooting war over their fishing grounds. Treat Williams stars as The Congressman in this humorous and moving film that raises the important question of what it means to be an American.",/qbT1gDFQn15YXtpR0FNgQJzPFNu.jpg
75780,Jack Reacher,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","In an innocent heartland city, five are shot dead by an expert sniper. The police quickly identify and arrest the culprit, and build a slam-dunk case. But the accused man claims he's innocent and says ""Get Jack Reacher."" Reacher himself sees the news report and turns up in the city. The defense is immensely relieved, but Reacher has come to bury the guy. Shocked at the accused's request, Reacher sets out to confirm for himself the absolute certainty of the man's guilt, but comes up with more than he bargained for.",/38bmEXmuJuInLs9dwfgOGCHmZ7l.jpg
69985,The Cat Vanishes,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Luis has just returned home after spending time in a neuropsychiatric, and Beatrice, his wife, he fears a relapse. The disappearance of the house cat and certain behaviors Beatriz Luis begins to grow increasingly suspicious of his behavior.",/v73C7M0lRl8GDGSy1qa5gPOfbD2.jpg
124157,The Thieves,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","A gang of South Korean thieves team up with a Hong Kong crew to steal a diamond necklace from a heavily-guarded casino safe in Macau. As the cops close in, old betrayals — and misunderstandings — resurface.",/aT77w3vgw0A1DfkCUdgzwK2UT4p.jpg
390051,Aftermath,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","A fatal plane crash changes the lives of Roman and Jake forever. Roman loses his wife and daughter in the accident, while Jake, his mind as he happens to be the air traffic controller, who fails to avert the nightmare. Rage and revenge engulfs Roman and Jake finds himself swamped with guilt and regret. Can the two make peace with the past?",/25oWTCGqIik4gUTMidx3L8DI4Bt.jpg
47881,My Giant,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","Billy Crystal plays a Hollywood agent who stumbles upon Max, a giant living in Romania, and tries to get him into the movies.",/49ylsG7JJFjNRlKTOdMQTgcI7om.jpg
15850,The Trip,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","When 19-year-old gay-rights activist Tommy and 24-year-old Alan first meet in 1973, they find themselves on the opposite sides of the political coin...",/ywPMtWFzLRpiES8spGezjjjS5q2.jpg
1920,Crime of Passion,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Kathy leaves the newspaper business to marry homicide detective Bill but is frustrated by his lack of ambition and the banality of life in the suburbs. Her drive to advance Bill's career soon takes her down a dangerous path.,/5gEkYcu5lZQbRM1AFH1JWZ5qd6N.jpg
62956,Very Annie Mary,"[{'id': 35, 'name': 'Comedy'}]","Set in the fictional village of ""Ogw"" in the valleys of south-east Wales. After her father Jack suffers a stroke Annie Mary Pugh is forced to take care of him but uses the circumstances to emancipate herself and find the courage to sing once again.",/dudXPWPFP5A31EFIJ9HPLQ4rGjz.jpg
16288,Creepshow 2,"[{'id': 27, 'name': 'Horror'}]","EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him?",/qxJWtBb89RaSRgLuz1d6ZuFTfVG.jpg
42286,Berlin Express,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",Robert Ryan leads a group of Allied agents fighting an underground Nazi group in post-war Europe.,/bnkRFtiyvvcjLZZcWJbKPKgZhiB.jpg
79179,God's Country,"[{'id': 99, 'name': 'Documentary'}]","Original footage of the prosperous farming community of Glencoe Minnesota, 60 miles west of Minneapolis, was filmed in 1979 for a PBS documentary. But for the next six years Malle was too busy with other projects to finish this work. He returned in 1985 for a follow-up and found the community reacting to the mid eighties crisis of overproduction in farm country. with weekly foreclosures on family farms, and many families moving to the south, Malle documented a sense of frustration and apprehension from the same participants he had befriended in better times half a decade earlier.",/8PCFBTmI1r6DRXVSnKq7Hno5NoP.jpg
207731,Boricua's Bond,[],"Tommy, a talented Puerto Rican painter living in the South Bronx, befriends Allen, a white kid who's faced constant harassment since moving to the neighborhood with his single mother, Susan.",
200549,The Secret of Crickley Hall,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10770, 'name': 'TV Movie'}]","A year after their son goes missing, a family moves to Crickley Hall. When supernatural events begin to take place, Eve feels the house is somehow connected to her lost son.",/fSihEn4wFoyOAoIhgYflmeciDYi.jpg
135938,Daddy,[],"Daddy is the story of a divorced father fighting for the right to raise his 7-year-old daughter. When his marriage falls apart, he decides to kidnap his daughter rather than let the court award custody to his mentally ill wife, whom he deems unfit to raise their child. But as he quickly finds out, it's easier to be a real man than it is to be a real father.",/5DeBgnVt4dxKLxiOLzNprr0A8Uq.jpg
168712,Panic in the Skies,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}]","The cockpit of a Boeing 747 is struck by lightning during takeoff for a flight to Europe, fatally injuring the flight crew. Laurie, the senior flight attendant, enlists the aid of passenger Brett Young. They determine that the autopilot can bring the plane in for a landing, but soon learn that the autopilot is locking onto the transponders of airfields at random, including signals from small airports with runways too short to accommodate the jumbo jet. Meanwhile, federal officials on the ground who have lost radio contact with the jet debate whether the plane should be shot down to prevent a more disastrous crash in a heavily populated area.",/pl6M84QqbebXofKFzFl934JiYpp.jpg
36283,"What Did You Do in the War, Daddy?","[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]","A by-the-book Captain is ordered to capture a strategic village in Italy. The Italian soldiers are willing to surrender, if they can have a festival first. The lieutenant convinces the Captain this is the only way. Because of aerial reconnaissance, they must look like they are fighting. To sort this out an intelligence officer is sent in. Meanwhile the festival gets complicated with the Mayors daughter.",/z1Y1lamCWSKzTkm7F8ZnzpaGXUv.jpg
98870,Think Of Me,"[{'id': 18, 'name': 'Drama'}]","As things unravel for a struggling single mother in Las Vegas, she must decide what she's willing to give up to get by.",/hX3eU0wLRnM2bEjbGg4Gt2mGGbe.jpg
301,Rio Bravo,"[{'id': 37, 'name': 'Western'}]","The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies - a disgraced drunk and a cantankerous old cripple - must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",/x0XFYNOAPROkYaYG8CeS75BJXxC.jpg
90944,Tragic Ceremony,"[{'id': 27, 'name': 'Horror'}, {'id': 10769, 'name': 'Foreign'}]","After a peaceful sailboat ride, four young people, including rich kid Bill, Joe, Fred and Jane, knock on the door of a secluded villa after their dune buggy runs out of gas. Earlier in the day, Bill had given the lovely Jane a pearl necklace with a supposedly paranormal history, and this later opens up a can of worms. They are invited to spend the night at the mansion, owned by Lord Alexander and Lady Alexander, who happen to be hosting a strange ceremony that night attended by a group of eccentrics in black robes. During the evening, Jane exits her sleep chamber, seemingly in some kind of trance, and is lured to a sacrificial alter where the robed houseguests are hovering over her. As a knife is about to be plunged into the young lady, her three friends come to the rescue, but they are also witness to a chaotic mass murder catastrophe in which they flee with feelings of guilt and uncertainty.",/rAq6OeSINRwDfhWZfuTU8u1UDJ3.jpg
176,Saw,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]","Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",/dHYvIgsax8ZFgkz1OslE4V6Pnf5.jpg
1970,The Grudge,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","American nurse, Karen Davis moves to Tokyo and encounters a vengeful supernatural spirit known as The Grudge that often possesses its victims. When a series of horrifying and mysterious deaths occur – with the spirit passing its curse onto each victim - Karen must find away to break the spell before she becomes the spirit's next victim.",/y05X9RL0FIcEwoVSTppCPcQwhvf.jpg
93840,Blind Man,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]","Le cadavre mutilé d’une jeune femme est retrouvé à son domicile. Pas d’effraction, pas de témoin : le crime est parfait. L’enquête est confiée au commandant Lassalle, un flic expérimenté et solitaire, détruit par la mort de sa femme. Alors que d’autres meurtres tout aussi sanglants sont perpétrés, Lassalle est intrigué par la personnalité d’un aveugle, Narvik. Mais l’alibi du suspect est plausible et son infirmité le met hors de cause. Un étrange duel, telle une partie d’échecs, s’engage alors entre les deux hommes.",/c3cEnP7rUeCiwIJFpPSJAu4sJ5X.jpg
353569,Table 19,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway – only to find herself seated with five fellow-unwanted guests at the dreaded Table 19.",/vz0CWnSwcQz1si7pLZp4hC4A1zi.jpg
115665,Extasis,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]","Three friends, two young men and a young woman, are bored by the normal world of their parents and want to flee in order to start living somewhere else. Thus they make a pervert plan: rob their own families. After that they flee without any destination and without having really planned where to go to.",/bpWp2DqNJ4GDWWJQ4GW7lq5NNEK.jpg
119592,Nightmare Weekend,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","A female scientist performs experiments on three college girls that turn them into drooling, murderous mutants.",/z0gwiY1fE1zOTw7cvLEar0Ou87i.jpg
40205,16 Wishes,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","The story about Abby Jensen, a girl who's been eager to reach her 16th birthday and has kept a secret wish list since she was a little girl. When the Big Day actually arrives, utter disaster strikes, leaving Abby to think her birthday is ruined. But when a mysterious box of magical birthday candles arrives to turn things around, Abby's 16 Wishes start to come true. Her day gets better and better...until she makes one wish that threatens to change everything.",/7EmxxTry7JAqFogSl0TNWLyMrx2.jpg
